date,outflow(m3/d),avg_temp(C)
2001-02-26,172703483.5968,3.09
2001-02-27,180238923.8784,2.97
2001-02-28,172360963.58400002,3.03
2001-03-01,185352258.3552,2.83
2001-03-02,169351680.61440003,3.17
2001-03-03,176226546.58560002,3.14
2001-03-04,168691106.304,3.18
2001-03-05,172458826.4448,3.18
2001-03-06,173266195.04639998,3.32
2001-03-07,163602237.54240003,3.54
2001-03-08,171871649.27999997,3.31
2001-03-09,172605620.73599997,3.49
2001-03-10,167394423.39839998,3.6
2001-03-11,165779686.19520003,3.59
2001-03-12,170770692.096,3.67
2001-03-13,166611520.512,3.82
2001-03-14,171553594.9824,3.81
2001-03-15,182636563.968,3.75
2001-03-16,170672829.23520002,3.93
2001-03-17,167002971.95520002,3.96
2001-03-18,178403995.23839998,3.91
2001-03-19,167418889.11360002,4.1
2001-03-20,180875032.47360003,4.12
2001-03-21,,4.24
2001-03-22,182098318.2336,4.41
2001-03-23,179382623.84639996,4.48
2001-03-24,164947851.8784,4.54
2001-03-25,129423633.408,4.66
2001-03-26,122768958.8736,4.76
2001-03-27,124946407.5264,4.7
2001-03-28,136004910.7968,4.77
2001-03-29,130353330.5856,4.78
2001-03-30,130133139.1488,4.98
2001-03-31,118071541.5552,4.81
2001-04-01,123649724.6208,4.88
2001-04-02,120787235.9424,5.09
2001-04-03,127955690.496,5.21
2001-04-04,123184876.032,5.18
2001-04-05,133362613.5552,5.33
2001-04-06,,5.31
2001-04-07,,5.09
2001-04-08,101459320.9344,5.3
2001-04-09,,5.45
2001-04-10,,5.4
2001-04-11,132971162.112,5.45
2001-04-12,123038081.7408,5.35
2001-04-13,121178687.3856,5.34
2001-04-14,126169693.2864,5.61
2001-04-15,141313970.9952,5.88
2001-04-16,136689950.82239997,5.86
2001-04-17,137154799.41120002,6.12
2001-04-18,126879199.0272,5.99
2001-04-19,139112056.62719998,6.15
2001-04-20,144396651.11040002,6.19
2001-04-21,140555533.824,6.29
2001-04-22,142023476.73599997,6.52
2001-04-23,137399456.5632,6.6
2001-04-24,147577194.0864,6.87
2001-04-25,156458248.704,7.01
2001-04-26,146916619.77599996,6.89
2001-04-27,143075502.48959997,7.09
2001-04-28,145497608.29439998,7.11
2001-04-29,163406511.8208,7.3
2001-04-30,204044064.768,7.56
2001-05-01,222001899.7248,7.7
2001-05-02,210331753.5744,7.9
2001-05-03,210796602.1632,8.09
2001-05-04,213952679.424,8.27
2001-05-05,,8.37
2001-05-06,,8.25
2001-05-07,190074141.3888,8.24
2001-05-08,185670312.6528,8.55
2001-05-09,192153727.1808,8.87
2001-05-10,192765370.0608,8.97
2001-05-11,198759470.2848,9.39
2001-05-12,190979372.8512,9.65
2001-05-13,188630664.192,9.99
2001-05-14,230687228.6208,10.38
2001-05-15,239397023.232,10.25
2001-05-16,238589654.6304,9.79
2001-05-17,241305349.0176,9.48
2001-05-18,244363563.4176,9.62
2001-05-19,222197625.4464,9.68
2001-05-20,234454948.7616,9.97
2001-05-21,233060402.9952,10.31
2001-05-22,246883532.0832,10.84
2001-05-23,231886048.6656,11.03
2001-05-24,253513740.9024,11.38
2001-05-25,274113873.10080004,11.56
2001-05-26,282163093.40159994,12.04
2001-05-27,261171509.76,12.54
2001-05-28,242650963.3536,12.7
2001-05-29,260339675.4432,12.62
2001-05-30,272278944.4608,12.08
2001-05-31,270957795.84,12.95
2001-06-01,272988450.2016,13.18
2001-06-02,241819129.0368,13.18
2001-06-03,242210580.48,12.82
2001-06-04,240546911.8464,12.56
2001-06-05,245611314.8928,12.37
2001-06-06,244118906.2656,12.36
2001-06-07,238002477.4656,12.14
2001-06-08,232938074.4192,12.28
2001-06-09,225157976.9856,12.66
2001-06-10,214784513.7408,12.67
2001-06-11,213218707.968,12.83
2001-06-12,212900653.6704,12.38
2001-06-13,219335136.768,12.34
2001-06-14,235188920.2176,12.52
2001-06-15,240595843.27680004,12.76
2001-06-16,234381551.616,13.3
2001-06-17,213659090.8416,13.36
2001-06-18,223053925.4784,13.59
2001-06-19,222589076.8896,14.06
2001-06-20,218527768.1664,14.58
2001-06-21,200643330.3552,14.97
2001-06-22,202576121.856,15.43
2001-06-23,208692550.656,15.63
2001-06-24,212337942.22080004,15.84
2001-06-25,209744576.4096,15.73
2001-06-26,195627858.7392,15.49
2001-06-27,190367729.9712,14.98
2001-06-28,187382912.71680003,14.98
2001-06-29,188434938.4704,15.09
2001-06-30,182856755.4048,15.37
2001-07-01,177767886.64319998,15.97
2001-07-02,183443932.5696,16.48
2001-07-03,200202947.4816,16.51
2001-07-04,192961095.7824,16.64
2001-07-05,193352547.2256,16.71
2001-07-06,185523518.3616,16.95
2001-07-07,183003549.696,17.6
2001-07-08,177743420.928,17.71
2001-07-09,178893309.5424,17.71
2001-07-10,160397228.85119998,18.29
2001-07-11,131796807.7824,18.43
2001-07-12,,17.79
2001-07-13,107086435.4304,18.96
2001-07-14,106401395.4048,18.07
2001-07-15,106181203.968,18.86
2001-07-16,103759098.1632,17.34
2001-07-17,103856961.02400002,19.48
2001-07-18,101606115.2256,19.18
2001-07-19,98450037.96480002,18.78
2001-07-20,99208475.136,18.8
2001-07-21,102780469.5552,18.95
2001-07-22,108701172.63359998,19.2
2001-07-23,114010232.832,19.45
2001-07-24,114205958.5536,19.8
2001-07-25,112689084.2112,20.01
2001-07-26,111637058.4576,20.18
2001-07-27,113276261.376,20.48
2001-07-28,117631158.6816,20.12
2001-07-29,128126950.5024,19.75
2001-07-30,150072697.0368,19.6
2001-07-31,148457959.83359998,19.46
2001-08-01,155210497.2288,19.48
2001-08-02,148922808.4224,19.11
2001-08-03,149803574.1696,18.55
2001-08-04,143931802.52159998,18.73
2001-08-05,149681245.5936,19.17
2001-08-06,149509985.58720002,19.3
2001-08-07,164483003.2896,19.16
2001-08-08,155846605.824,19.66
2001-08-09,153840417.1776,20.15
2001-08-10,160862077.44,20.44
2001-08-11,169058092.03199998,20.59
2001-08-12,166856177.664,20.58
2001-08-13,163455443.2512,20.62
2001-08-14,169376146.3296,20.5
2001-08-15,166929574.80960003,20.75
2001-08-16,160103640.2688,20.87
2001-08-17,167443354.8288,20.8
2001-08-18,173364057.9072,20.62
2001-08-19,169743132.0576,20.19
2001-08-20,172238635.00800002,20.43
2001-08-21,172825812.17279997,19.2
2001-08-22,179798541.0048,6.77
2001-08-23,193377012.9408,6.79
2001-08-24,193181287.2192,6.81
2001-08-25,194331175.8336,9.65
2001-08-26,192300521.472,17.65
2001-08-27,198049964.54400003,
2001-08-28,206955484.8768,
2001-08-29,214857910.8864,19.78
2001-08-30,213659090.8416,19.68
2001-08-31,213634625.1264,19.76
2001-09-01,194135450.112,19.2
2001-09-02,176936052.32639995,18.75
2001-09-03,169082557.74719998,18.55
2001-09-04,185156532.6336,18.43
2001-09-05,173779975.06559998,18.21
2001-09-06,196655418.7776,18.38
2001-09-07,202209136.128,18.85
2001-09-08,203750476.1856,18.78
2001-09-09,204117461.9136,18.72
2001-09-10,196630953.0624,18.52
2001-09-11,181046292.48,18.21
2001-09-12,179137966.6944,18.28
2001-09-13,176520135.16800004,18.23
2001-09-14,179700678.144,18.13
2001-09-15,181119689.6256,18.01
2001-09-16,174880932.24960002,17.9
2001-09-17,193817395.8144,17.78
2001-09-18,199371113.1648,17.55
2001-09-19,205365213.3888,17.37
2001-09-20,203554750.464,17.4
2001-09-21,211726299.3408,17.53
2001-09-22,197903170.2528,17.39
2001-09-23,167272094.8224,17.2
2001-09-24,181119689.6256,17.29
2001-09-25,181070758.19520003,17.14
2001-09-26,178599720.95999998,16.97
2001-09-27,172287566.4384,16.39
2001-09-28,172434360.7296,15.99
2001-09-29,167272094.8224,15.96
2001-09-30,167394423.39839998,15.75
2001-10-01,175125589.4016,15.65
2001-10-02,166171137.63840002,15.9
2001-10-03,172336497.86879998,16.0
2001-10-04,170623897.80479997,15.91
2001-10-05,163749031.8336,15.76
2001-10-06,162011966.0544,15.65
2001-10-07,162330020.352,15.43
2001-10-08,154085074.3296,15.15
2001-10-09,166782780.5184,15.05
2001-10-10,165216974.7456,14.47
2001-10-11,168128394.85439998,14.27
2001-10-12,165828617.62559998,13.23
2001-10-13,165706289.04959998,13.33
2001-10-14,164067086.1312,12.82
2001-10-15,164605331.86560002,12.88
2001-10-16,158024054.4768,13.0
2001-10-17,150390751.3344,12.84
2001-10-18,148237768.3968,12.53
2001-10-19,151002394.2144,12.32
2001-10-20,152250145.6896,12.07
2001-10-21,145644402.58560002,11.63
2001-10-22,155920002.9696,11.79
2001-10-23,145815662.592,11.56
2001-10-24,149803574.1696,11.33
2001-10-25,154256334.336,11.05
2001-10-26,141338436.71040002,11.02
2001-10-27,140213013.81120002,10.53
2001-10-28,141607559.5776,9.93
2001-10-29,153546828.5952,9.66
2001-10-30,155283894.3744,10.05
2001-10-31,157559205.888,10.25
2001-11-01,153815951.4624,10.17
2001-11-02,156751837.2864,10.18
2001-11-03,155920002.9696,10.16
2001-11-04,154427594.3424,9.85
2001-11-05,155332825.8048,9.8
2001-11-06,154011677.184,9.36
2001-11-07,147846316.95360002,9.28
2001-11-08,151344914.2272,9.39
2001-11-09,151834228.5312,9.31
2001-11-10,158195314.48319998,9.13
2001-11-11,160592954.57279998,8.88
2001-11-12,154256334.336,8.8
2001-11-13,138720605.18400002,8.83
2001-11-14,127711033.344,9.06
2001-11-15,119466087.3216,9.14
2001-11-16,142292599.6032,9.03
2001-11-17,151662968.5248,8.9
2001-11-18,192643041.48479995,8.51
2001-11-19,211824162.2016,8.43
2001-11-20,192667507.2,8.63
2001-11-21,175517040.84479997,8.59
2001-11-22,141705422.4384,8.8
2001-11-23,152763925.7088,8.62
2001-11-24,163259717.5296,8.5
2001-11-25,155993400.1152,8.39
2001-11-26,168201792.0,8.3
2001-11-27,169376146.3296,8.15
2001-11-28,173755509.3504,7.93
2001-11-29,160005777.40800002,7.69
2001-11-30,194135450.112,7.5
2001-12-01,202282533.2736,7.4
2001-12-02,218699028.17280003,7.39
2001-12-03,235262317.3632,7.3
2001-12-04,234479414.4768,7.26
2001-12-05,222442282.5984,7.2
2001-12-06,228729971.4048,7.06
2001-12-07,222197625.4464,6.83
2001-12-08,193156821.504,6.78
2001-12-09,184300232.6016,6.57
2001-12-10,198490347.4176,6.27
2001-12-11,194062052.9664,6.25
2001-12-12,187847761.3056,6.15
2001-12-13,198637141.7088,5.82
2001-12-14,197682978.816,5.7
2001-12-15,192716438.6304,5.56
2001-12-16,180948429.6192,5.61
2001-12-17,215640813.7728,5.27
2001-12-18,213267639.3984,5.11
2001-12-19,210454082.1504,5.0
2001-12-20,191077235.71199995,4.85
2001-12-21,178770980.96639997,4.68
2001-12-22,166464726.2208,4.8
2001-12-23,168568777.72800002,4.66
2001-12-24,172091840.7168,4.61
2001-12-25,154647785.7792,4.76
2001-12-26,169547406.336,4.34
2001-12-27,168177326.2848,4.2
2001-12-28,163797963.26400003,4.09
2001-12-29,164752126.1568,4.05
2001-12-30,177670023.7824,3.92
2001-12-31,169425077.76000002,4.0
2002-01-01,,4.24
2002-01-02,,3.98
2002-01-03,148262234.11200002,4.34
2002-01-04,162501280.3584,4.05
2002-01-05,176617998.0288,3.79
2002-01-06,146158182.60480002,4.46
2002-01-07,158268711.6288,4.23
2002-01-08,162770403.2256,4.27
2002-01-09,177400900.9152,3.99
2002-01-10,198637141.7088,3.66
2002-01-11,201988944.6912,3.62
2002-01-12,203383490.4576,3.72
2002-01-13,199444510.3104,3.98
2002-01-14,197022404.5056,3.94
2002-01-15,176544600.88320002,4.09
2002-01-16,186722338.4064,3.98
2002-01-17,184398095.4624,3.98
2002-01-18,185817106.94400004,3.9
2002-01-19,173070469.32479998,3.92
2002-01-20,161938568.9088,3.98
2002-01-21,169547406.336,3.74
2002-01-22,156042331.5456,3.51
2002-01-23,155504085.8112,3.39
2002-01-24,149412122.72640002,3.44
2002-01-25,155699811.5328,3.4
2002-01-26,152176748.544,3.38
2002-01-27,146207114.03519997,3.39
2002-01-28,156115728.6912,3.3
2002-01-29,170819623.52639997,3.03
2002-01-30,177816818.0736,3.12
2002-01-31,175125589.4016,3.21
2002-02-01,163259717.5296,3.33
2002-02-02,179578349.56800005,3.35
2002-02-03,163993688.9856,3.44
2002-02-04,160128105.984,3.32
2002-02-05,167100834.81599998,3.4
2002-02-06,169963323.4944,3.45
2002-02-07,176079752.2944,3.61
2002-02-08,167125300.5312,3.81
2002-02-09,154843511.5008,3.58
2002-02-10,156653974.4256,3.48
2002-02-11,157412411.5968,3.52
2002-02-12,155137100.0832,3.42
2002-02-13,144910431.1296,3.54
2002-02-14,139992822.3744,3.62
2002-02-15,145766731.1616,3.54
2002-02-16,152250145.6896,3.55
2002-02-17,148262234.11200002,3.71
2002-02-18,157094357.29919997,3.8
2002-02-19,148873876.992,3.89
2002-02-20,149412122.72640002,3.94
2002-02-21,157852794.47039998,3.73
2002-02-22,152861788.56960002,3.91
2002-02-23,157045425.86879998,3.9
2002-02-24,144543445.40159997,3.9
2002-02-25,151956557.1072,3.71
2002-02-26,142268133.88799998,3.66
2002-02-27,155039237.2224,3.36
2002-02-28,166587054.79680002,3.45
2002-03-01,161400323.1744,3.45
2002-03-02,159834517.4016,3.52
2002-03-03,146304976.89599997,3.74
2002-03-04,155308360.0896,3.7
2002-03-05,158024054.4768,3.54
2002-03-06,160128105.984,3.26
2002-03-07,152861788.56960002,3.2
2002-03-08,147895248.384,3.19
2002-03-09,141632025.29279998,3.18
2002-03-10,141362902.42560002,3.17
2002-03-11,153424500.0192,3.17
2002-03-12,155846605.824,3.19
2002-03-13,155650880.1024,3.3
2002-03-14,158439971.63520002,3.34
2002-03-15,167272094.8224,3.3
2002-03-16,160103640.2688,3.45
2002-03-17,174269289.3696,3.43
2002-03-18,166122206.208,3.28
2002-03-19,173290660.76160002,3.19
2002-03-20,172263100.7232,3.23
2002-03-21,162281088.92159998,3.34
2002-03-22,158904820.224,3.39
2002-03-23,129374701.9776,3.61
2002-03-24,131527684.9152,3.87
2002-03-25,,4.1
2002-03-26,153644691.456,4.01
2002-03-27,154770114.3552,3.96
2002-03-28,138035565.15840003,4.1
2002-03-29,126879199.0272,4.24
2002-03-30,119955401.6256,4.28
2002-03-31,110536101.2736,3.8
2002-04-01,,4.62
2002-04-02,,4.56
2002-04-03,,3.91
2002-04-04,,3.96
2002-04-05,,4.38
2002-04-06,,5.99
2002-04-07,,5.63
2002-04-08,,5.71
2002-04-09,,5.34
2002-04-10,,6.5
2002-04-11,,6.23
2002-04-12,165510563.32799998,6.88
2002-04-13,169743132.0576,6.96
2002-04-14,185939435.52,6.88
2002-04-15,201034781.7984,6.88
2002-04-16,230344708.608,7.03
2002-04-17,231616925.7984,7.44
2002-04-18,228925697.1264,7.37
2002-04-19,219041548.1856,7.22
2002-04-20,205903459.1232,7.18
2002-04-21,203799407.616,7.19
2002-04-22,215200430.8992,7.31
2002-04-23,215322759.47520003,7.3
2002-04-24,206245979.136,7.34
2002-04-25,186184092.672,7.37
2002-04-26,206808690.5856,7.61
2002-04-27,204117461.9136,7.71
2002-04-28,210796602.1632,7.91
2002-04-29,201866616.1152,8.02
2002-04-30,199958290.3296,8.05
2002-05-01,192961095.7824,8.2
2002-05-02,222368885.4528,8.53
2002-05-03,225476031.2832,8.71
2002-05-04,211970956.4928,8.57
2002-05-05,221243462.5536,8.71
2002-05-06,226772714.18879995,8.81
2002-05-07,224179348.3776,8.71
2002-05-08,226087674.1632,8.63
2002-05-09,233109334.4256,8.55
2002-05-10,227090768.48639995,8.25
2002-05-11,222246556.8768,8.21
2002-05-12,221390256.8448,8.5
2002-05-13,,8.99
2002-05-14,219114945.3312,9.37
2002-05-15,213292105.1136,9.56
2002-05-16,213316570.8288,9.74
2002-05-17,,9.87
2002-05-18,,9.96
2002-05-19,,10.1
2002-05-20,,7.61
2002-05-21,,7.04
2002-05-22,,6.51
2002-05-23,,6.06
2002-05-24,,7.62
2002-05-25,,7.63
2002-05-26,,7.25
2002-05-27,,7.55
2002-05-28,,7.64
2002-05-29,,7.74
2002-05-30,410926152.4992001,7.84
2002-05-31,,8.08
2002-06-01,450976528.28160006,8.23
2002-06-02,460151171.4816001,8.69
2002-06-03,486574143.8976,9.09
2002-06-04,481681000.8576,9.38
2002-06-05,476885720.6784,9.73
2002-06-06,491051369.7792,9.65
2002-06-07,487895292.5184,9.37
2002-06-08,477888815.0016,9.1
2002-06-09,490855644.0576,8.73
2002-06-10,475246517.76,8.99
2002-06-11,460053308.6208,9.3
2002-06-12,452101951.1807999,9.51
2002-06-13,461790374.4,9.65
2002-06-14,461080868.6592,9.73
2002-06-15,,10.08
2002-06-16,,10.21
2002-06-17,483197875.2,10.44
2002-06-18,472604220.5184,11.37
2002-06-19,466071874.56,12.67
2002-06-20,434070719.0784,12.6
2002-06-21,403684300.8,12.29
2002-06-22,410926152.4992001,12.78
2002-06-23,412051575.3984,13.34
2002-06-24,410730426.7776,13.84
2002-06-25,425507718.7584,14.49
2002-06-26,482390506.5984,14.99
2002-06-27,498586810.0608,15.21
2002-06-28,511333447.68,15.15
2002-06-29,543848383.1808,14.8
2002-06-30,564962295.3984,14.46
2002-07-01,549573360.5376,14.34
2002-07-02,531615525.5808,14.72
2002-07-03,507149810.3808,15.1
2002-07-04,489925946.88,15.3
2002-07-05,470059786.1376,15.38
2002-07-06,451294582.5792,15.74
2002-07-07,426828867.3792,15.56
2002-07-08,445080290.91839993,15.58
2002-07-09,461080868.6592,15.6
2002-07-10,460885142.9376,15.78
2002-07-11,441704022.2207999,16.2
2002-07-12,443025170.84160006,16.4
2002-07-13,446499302.4,16.33
2002-07-14,440798790.7583999,16.73
2002-07-15,447624725.2992,17.24
2002-07-16,447624725.2992,17.52
2002-07-17,445471742.3616,17.35
2002-07-18,439575504.9983999,16.91
2002-07-19,435196141.9775999,16.93
2002-07-20,409507141.0176,17.35
2002-07-21,402974795.0592001,18.25
2002-07-22,377481519.8208,18.3
2002-07-23,,18.15
2002-07-24,353627447.5008,18.72
2002-07-25,336207858.27839994,19.23
2002-07-26,317246928.9983999,19.0
2002-07-27,314090851.7376,18.75
2002-07-28,306751137.1776,19.18
2002-07-29,312867565.9776,19.4
2002-07-30,302763225.6,19.18
2002-07-31,292683350.9376,18.96
2002-08-01,280939807.6416,19.83
2002-08-02,277269950.3616,19.59
2002-08-03,273820284.51839995,19.1
2002-08-04,269832372.9408,18.88
2002-08-05,275948801.7408,18.53
2002-08-06,274774447.41120005,17.19
2002-08-07,267434732.8512,17.14
2002-08-08,260192881.152,17.72
2002-08-09,271887493.0176,18.14
2002-08-10,264327587.0208,17.72
2002-08-11,278199647.53919995,18.25
2002-08-12,282065230.54080003,18.88
2002-08-13,276560444.6208,19.04
2002-08-14,275141433.1392,18.87
2002-08-15,271887493.0176,18.83
2002-08-16,257697378.2016,18.88
2002-08-17,,18.75
2002-08-18,,18.63
2002-08-19,267092212.83840004,18.3
2002-08-20,258920663.9616,18.0
2002-08-21,242846689.0752,18.34
2002-08-22,253636069.4784,18.26
2002-08-23,254639163.8016,17.32
2002-08-24,256963406.7456,17.05
2002-08-25,260217346.8672,17.19
2002-08-26,263471286.9888,17.28
2002-08-27,274749981.696,17.67
2002-08-28,,18.03
2002-08-29,265648735.6416,17.95
2002-08-30,267728321.4336,18.02
2002-08-31,269318592.9216,18.36
2002-09-01,270395084.3904,17.87
2002-09-02,259189786.8288,17.8
2002-09-03,250822512.2304,18.01
2002-09-04,231103145.7792,18.21
2002-09-05,223323048.3456,18.01
2002-09-06,215714210.9184,18.03
2002-09-07,205634336.256,17.55
2002-09-08,199175387.4432,17.68
2002-09-09,209035070.6688,17.87
2002-09-10,216423716.6592,17.14
2002-09-11,215542950.912,16.63
2002-09-12,224595265.536,17.4
2002-09-13,225794085.58080003,17.43
2002-09-14,234919797.3504,17.5
2002-09-15,217231085.26080003,17.27
2002-09-16,215053636.608,16.97
2002-09-17,224375074.0992,16.81
2002-09-18,214075008.0,16.94
2002-09-19,220631819.6736,16.89
2002-09-20,225500496.9984,16.62
2002-09-21,212117750.784,16.5
2002-09-22,206050253.4144,16.56
2002-09-23,214808979.456,16.64
2002-09-24,206808690.5856,16.25
2002-09-25,202478258.9952,16.35
2002-09-26,205658801.9712,16.0
2002-09-27,215958868.0704,15.97
2002-09-28,199811496.0384,15.78
2002-09-29,191077235.71199995,15.33
2002-09-30,202355930.4192,14.97
2002-10-01,,14.94
2002-10-02,,14.98
2002-10-03,,15.0
2002-10-04,,14.79
2002-10-05,185621381.22240004,14.5
2002-10-06,,14.58
2002-10-07,173143866.47039998,14.57
2002-10-08,171749320.704,14.48
2002-10-09,,14.34
2002-10-10,170477103.51360002,14.1
2002-10-11,179382623.84639996,13.67
2002-10-12,180263389.5936,13.41
2002-10-13,173266195.04639998,13.25
2002-10-14,180385718.1696,13.14
2002-10-15,185547984.0768,13.02
2002-10-16,179284760.9856,12.79
2002-10-17,182636563.968,12.72
2002-10-18,,12.63
2002-10-19,186208558.3872,12.45
2002-10-20,201964478.976,12.26
2002-10-21,202282533.2736,12.07
2002-10-22,210160493.568,12.02
2002-10-23,,11.79
2002-10-24,,11.53
2002-10-25,215738676.6336,11.36
2002-10-26,210184959.2832,11.06
2002-10-27,202625053.2864,10.8
2002-10-28,209304193.536,10.58
2002-10-29,212166682.2144,10.14
2002-10-30,241085157.5808,9.13
2002-10-31,248889720.7296,8.91
2002-11-01,216594976.6656,8.98
2002-11-02,205781130.5472,8.92
2002-11-03,237195108.864,8.75
2002-11-04,244436960.5632,8.52
2002-11-05,,8.36
2002-11-06,233035937.28,8.25
2002-11-07,219457465.344,8.12
2002-11-08,223004994.048,8.04
2002-11-09,214441993.728,8.08
2002-11-10,206245979.136,8.13
2002-11-11,211090190.7456,7.93
2002-11-12,227164165.632,7.58
2002-11-13,227041837.056,6.91
2002-11-14,222222091.1616,6.74
2002-11-15,236338808.832,6.93
2002-11-16,233672045.8752,7.0
2002-11-17,222099762.5856,6.84
2002-11-18,227482219.92960003,6.79
2002-11-19,230589365.76,7.22
2002-11-20,227482219.92960003,7.0
2002-11-21,221659379.712,6.89
2002-11-22,225035648.4096,7.1
2002-11-23,218625631.0272,7.19
2002-11-24,226136605.5936,7.14
2002-11-25,244852877.7216,7.1
2002-11-26,259140855.3984,7.0
2002-11-27,242626497.6384,6.87
2002-11-28,247960023.552,6.74
2002-11-29,252217057.9968,6.75
2002-11-30,226063208.448,6.8
2002-12-01,234161360.1792,6.76
2002-12-02,243262606.2336,6.72
2002-12-03,244608220.5696,6.65
2002-12-04,240351186.1248,6.59
2002-12-05,235237851.648,6.56
2002-12-06,231861582.9504,6.54
2002-12-07,238540723.2,6.41
2002-12-08,235653768.8064,6.34
2002-12-09,240962829.0048,6.14
2002-12-10,248791857.86879995,5.99
2002-12-11,254418972.3648,5.95
2002-12-12,253293549.4656,5.9
2002-12-13,262296932.6592,5.84
2002-12-14,259654635.41759995,5.79
2002-12-15,254223246.6432,5.75
2002-12-16,253562672.3328,5.53
2002-12-17,253318015.1808,5.28
2002-12-18,239421488.9472,5.15
2002-12-19,224350608.384,5.2
2002-12-20,226772714.18879995,5.13
